,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9575,7060,Neopets Puzzle Adventure,Wii,2008.0,Puzzle,Capcom,3.339268793,1.087976995,3.022627308,1.087976995,8.514405143
9576,5855,Neopets: The Darkest Faerie,PS2,2005.0,Adventure,Sony Computer Entertainment,3.102880015,2.879736464,3.473721376,1.781124175,11.24012226
9577,8030,Nep League DS,DS,2007.0,Sports,Jaleco,1.935251777,0.9710696651,3.285201572,0.394829814,6.977851314
9578,1864,NERF N-Strike,Wii,2008.0,Shooter,Electronic Arts,4.916618391,2.592054391,1.146934406,2.592054391,10.80011641
9579,2056,NERF N-Strike Elite,Wii,2009.0,Shooter,Electronic Arts,4.927429307,3.62141833,2.120073674,2.340739963,12.76822653
9580,11014,NERF N-Strike: Double Blast Bundle,Wii,2010.0,Shooter,Electronic Arts,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
9581,15442,Nervous Brickdown,DS,2007.0,Puzzle,Eidos Interactive,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
9582,2063,NES Open Tournament Golf,NES,1991.0,Sports,Nintendo,4.108401881,2.697414907,4.244977416,1.087976995,12.1387712
9583,5842,NES Remix,WiiU,2014.0,Action,Nintendo,3.390562088,1.693007623,2.474271356,1.087976995,8.607213555
9584,15427,Net High,PSV,2015.0,Adventure,Marvelous Games,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
9585,6723,Netsu Chu! Pro Yakyuu 2002,PS2,2002.0,Sports,Namco Bandai Games,1.936915955,1.072300432,3.613705639,0.5126648348,7.384357155
9586,6133,Netsu Chu! Pro Yakyuu 2003,PS2,2003.0,Sports,Namco Bandai Games,1.767559941,1.406845579,3.727034324,0.4959250704,7.467800168
9587,14471,Nettou! Powerful Koushien,DS,2010.0,Sports,Konami Digital Entertainment,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
9588,9453,NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,2.186589283,1.781124175,0.394829814,1.087976995,5.450520267
9589,10691,NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
9590,13226,Neverland Card Battles,PSP,2008.0,Role-Playing,Idea Factory,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
9591,14330,Neverwinter Nights,PC,2002.0,Role-Playing,Atari,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
9592,14873,Neverwinter Nights 2,PC,2006.0,Role-Playing,Atari,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
9593,16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007.0,Role-Playing,Atari,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
9594,14783,Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Atari,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
9595,15673,NEVES,DS,2007.0,Puzzle,Ignition Entertainment,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
9596,15573,New Atelier Rorona: Hajimari no Monogatari,3DS,2015.0,Action,Tecmo Koei,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
9597,3297,New Carnival Games,Wii,2010.0,Misc,Take-Two Interactive,3.950177876,3.439352252,3.398388995,2.004267726,12.74998432
9598,6955,New Carnival Games,DS,2010.0,Misc,Take-Two Interactive,3.167418536,2.004267726,1.817462438,1.087976995,7.856550559
9599,11562,New International Track & Field,DS,2008.0,Sports,Konami Digital Entertainment,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
9600,16227,New Interpretation Stranger of Sword City,PSV,2016.0,Role-Playing,Experience Inc.,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
9601,10973,New Legends,XB,2002.0,Action,THQ,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
9602,7789,New Love Plus,3DS,2012.0,Simulation,Konami Digital Entertainment,1.960983394,1.053319636,3.339268793,0.394829814,7.132372651
9603,3306,New Play Control! Donkey Kong Jungle Beat,Wii,2008.0,Platform,Nintendo,3.572883644,3.228043158,3.033887144,2.004267726,11.83908167
9604,1277,New Play Control! Mario Power Tennis,Wii,2009.0,Sports,Nintendo,4.005747727,4.628936319,3.727034324,3.033887144,15.39560551
9605,3083,New Play Control! Pikmin,Wii,2008.0,Strategy,Nintendo,3.762125644,3.033887144,3.339268793,1.781124175,11.91640576
9606,3335,New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo,2.792725087,3.033887144,3.891337375,1.087976995,10.8059266
9607,12918,New Prince of Tennis: Go to the Top,3DS,2015.0,Action,FuRyu,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
9608,727,New Super Luigi U,WiiU,2013.0,Platform,Nintendo,5.2390169,4.521964199,3.285201572,3.167418536,16.21360121
9609,7,New Super Mario Bros.,DS,2006.0,Platform,Nintendo,7.431857429,7.222459049,6.871802177,6.064710737,27.59082939
9610,65,New Super Mario Bros. 2,3DS,2012.0,Platform,Nintendo,6.297463147,6.121677562,5.904218151,4.53796454,22.8613234
9611,184,New Super Mario Bros. U,WiiU,2012.0,Platform,Nintendo,5.841567186,5.262364264,5.2390169,3.828817018,20.17176537
9612,9,New Super Mario Bros. Wii,Wii,2009.0,Platform,Nintendo,7.680336363,6.954445052,6.547562509,5.815364813,26.99770874
9613,14619,New Tokyo Legacy: Operation Babel,PSV,2015.0,Role-Playing,5pb,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
9614,8966,"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010.0,Sports,Black Bean Games,2.879736464,1.087976995,2.902690741,0.394829814,7.183717289
9615,13240,Next Generation of Chaos,PS2,2002.0,Role-Playing,Idea Factory,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
9616,1679,NFL 2K,DC,1999.0,Sports,Sega,5.113328685,2.004267726,1.81692347,1.087976995,9.009335993
9617,1879,NFL 2K1,DC,2000.0,Sports,Sega,5.019802627,2.004267726,1.81692347,1.087976995,9.009335993
9618,2343,NFL 2K2,PS2,2001.0,Sports,Sega,4.179019448,3.921190339,0.9198210262,2.792725087,11.9356014
9619,8203,NFL 2K2,XB,2002.0,Sports,Sega,2.959779171,1.781124175,1.550197622,0.394829814,6.637898576
9620,1493,NFL 2K3,PS2,2002.0,Sports,Atari,5.058268908,2.474271356,0.6407276531,3.285201572,11.65917495
9621,3875,NFL 2K3,XB,2002.0,Sports,Sega,4.032415974,2.792725087,4.280814869,1.087976995,12.28670573
9622,7281,NFL 2K3,GC,2002.0,Sports,Sega,3.228043158,1.781124175,3.711352186,0.394829814,9.522949301
9623,1257,NFL Blitz,PS,1998.0,Sports,Midway Games,5.343589704,2.004267726,4.83016071,1.781124175,14.21991899
9624,1955,NFL Blitz,N64,1998.0,Sports,Midway Games,5.019802627,1.781124175,4.632844326,0.394829814,12.85968861
9625,6193,NFL Blitz 20-02,PS2,2002.0,Sports,Midway Games,3.033887144,2.792725087,2.297652149,1.781124175,9.828045591
9626,10849,NFL Blitz 20-02,XB,2002.0,Sports,Midway Games,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
9627,11120,NFL Blitz 20-02,GC,2002.0,Sports,Midway Games,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
9628,4487,NFL Blitz 20-03,PS2,2002.0,Sports,Midway Games,3.439352252,3.228043158,3.549048738,2.186589283,12.4443567
9629,9104,NFL Blitz 20-03,XB,2002.0,Sports,Midway Games,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
9630,9197,NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,2.792725087,1.493442103,4.618261715,0.647250905,8.951381562
9631,1893,NFL Blitz 2000,PS,1998.0,Sports,Midway Games,4.489174376,4.108401881,3.62863498,2.340739963,14.66935188
9632,3501,NFL Blitz 2000,N64,1999.0,Sports,Midway Games,4.402162999,1.087976995,1.961842673,2.578712607,10.2848448
9633,3399,NFL Blitz 2001,PS,2000.0,Sports,Midway Games,3.891337375,3.485872267,3.3663201,1.781124175,12.6920969
9634,4624,NFL Blitz 2001,N64,2000.0,Sports,Midway Games,3.921190339,2.340739963,4.194319636,1.753693568,12.16313842
9635,7101,NFL Blitz Pro,PS2,2003.0,Sports,Midway Games,2.792725087,2.592054391,1.440483189,1.493442103,8.363112902
9636,12913,NFL Blitz Pro,XB,2003.0,Sports,Midway Games,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
9637,15152,NFL Blitz Pro,GC,2003.0,Sports,Midway Games,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
9638,2085,NFL Fever 2002,XB,2000.0,Sports,Microsoft Game Studios,4.698894907,3.439352252,3.004701194,1.781124175,12.72525486
9639,3290,NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios,4.223471211,2.959779171,4.120106619,1.087976995,12.53206916
9640,5675,NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,3.572883644,2.340739963,5.503508101,0.394829814,11.52346768
9641,2448,NFL GameDay,PS,1995.0,Sports,Sony Computer Entertainment,4.244977416,3.860565717,3.560157311,2.186589283,14.11434662
9642,2391,NFL GameDay '97,PS,1996.0,Sports,Sony Computer Entertainment,4.266030825,3.891337375,3.560506911,2.186589283,14.15771565
9643,968,NFL GameDay 2000,PS,1999.0,Sports,989 Studios,5.0,4.614337519,1.3541464,2.879736464,13.93665487
9644,2071,NFL GameDay 2001,PS,2000.0,Sports,Sony Computer Entertainment,4.420181505,4.032415974,2.660010145,2.340739963,13.81314956
9645,5204,NFL GameDay 2001,PS2,2000.0,Sports,Sony Computer Entertainment,3.285201572,3.033887144,3.763529631,2.004267726,12.05848595
9646,4781,NFL GameDay 2002,PS,2001.0,Sports,Sony Computer Entertainment,3.53032403,3.102880015,2.923857416,1.493442103,10.91740149
9647,5002,NFL GameDay 2002,PS2,2001.0,Sports,Sony Computer Entertainment,3.339268793,3.102880015,3.690306643,2.004267726,12.16702931
9648,4799,NFL GameDay 2003,PS2,,Sports,Unknown,3.390562088,3.102880015,3.320183494,2.004267726,12.01742819
9649,4682,NFL GameDay 2004,PS2,2003.0,Sports,Sony Computer Entertainment,3.390562088,3.167418536,3.166967399,2.004267726,11.66407745
9650,1076,NFL GameDay 98,PS,1997.0,Sports,Sony Computer Entertainment,5.457424847,2.186589283,0.8362464296,1.781124175,9.049609553
9651,1224,NFL GameDay 99,PS,1998.0,Sports,989 Studios,5.364643114,2.004267726,4.83016071,1.781124175,14.23808381
9652,4334,NFL Head Coach,PS2,2006.0,Sports,Electronic Arts,4.032415974,0.394829814,2.944197641,2.186589283,9.908883491
9653,9865,NFL Head Coach,XB,2006.0,Sports,Electronic Arts,2.592054391,1.493442103,2.480356287,0.4058159369,6.969890491
9654,9129,NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,2.959779171,1.200058374,3.299417375,0.394829814,7.825564379
9655,10050,NFL Head Coach 09,X360,2008.0,Sports,Electronic Arts,2.792725087,1.40555312,2.654453539,0.394829814,7.323308749
9656,9818,NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,2.792725087,0.394829814,2.854553714,0.394829814,6.529231308
9657,4830,NFL Quarterback Club 2000,N64,1999.0,Sports,Acclaim Entertainment,4.005747727,1.493442103,4.057811308,1.496318924,11.01205708
9658,7263,NFL Quarterback Club 2002,PS2,2001.0,Sports,Acclaim Entertainment,2.792725087,2.474271356,2.44943909,1.493442103,9.222105742
9659,12858,NFL Quarterback Club 2002,GC,2001.0,Sports,Acclaim Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
9660,7190,NFL Quarterback Club 97,PS,1996.0,Sports,Acclaim Entertainment,2.879736464,2.474271356,3.487465434,0.394829814,9.540994479
9661,1956,NFL Quarterback Club 98,N64,1997.0,Sports,Acclaim Entertainment,5.009950331,2.004267726,4.588967359,0.394829814,12.89972645
9662,3282,NFL Quarterback Club 99,N64,1998.0,Sports,Acclaim Entertainment,4.472367258,1.087976995,2.178225758,2.31543241,10.25191692
9663,1360,NFL Street,PS2,2004.0,Sports,Electronic Arts,5.139761942,2.474271356,0.9332564686,3.339268793,12.17166094
9664,3054,NFL Street,XB,2004.0,Sports,Electronic Arts,4.286650112,3.102880015,3.977855356,1.087976995,12.57488152
9665,5331,NFL Street,GC,2004.0,Sports,Electronic Arts,3.69066668,2.340739963,5.414788941,0.394829814,11.54197878
9666,1142,NFL Street 2,PS2,2004.0,Sports,Electronic Arts,4.764277666,4.521964199,0.4237335316,3.439352252,13.15274846
9667,4096,NFL Street 2,XB,2004.0,Sports,Electronic Arts,3.978348752,2.792725087,4.282886403,1.087976995,12.28310393
9668,7662,NFL Street 2,GC,2004.0,Sports,Electronic Arts,3.102880015,1.781124175,2.165113677,0.394829814,7.464844868
9669,5143,NFL Street 2 Unleashed,PSP,2005.0,Sports,Electronic Arts,3.921190339,1.087976995,3.598034805,1.493442103,10.27259214
9670,6411,NFL Street 3,PSP,2006.0,Sports,Electronic Arts,3.572883644,1.832592578,2.582857473,1.087976995,8.768896025
9671,9941,NFL Tour,PS3,2008.0,Sports,Electronic Arts,2.697414907,0.394829814,2.974359234,0.394829814,6.464040995
9672,10610,NFL Tour,X360,2008.0,Sports,Electronic Arts,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
9673,2960,NFL Xtreme,PS,1998.0,Sports,Sony Computer Entertainment,4.032415974,3.652926352,2.985225656,2.004267726,12.61779128
9674,4131,NFL Xtreme 2,PS,1999.0,Sports,989 Studios,3.69066668,3.285201572,3.635580656,1.493442103,12.24995073
9675,3495,NHL 06,PS2,2005.0,Sports,Electronic Arts,4.266030825,1.087976995,2.550776686,2.474271356,10.48892414
9676,6678,NHL 06,XB,2005.0,Sports,Electronic Arts,3.339268793,2.004267726,2.223539173,0.394829814,8.002530667
9677,11398,NHL 06,GC,2005.0,Sports,Electronic Arts,2.186589283,1.087976995,1.941165868,0.5542536656,5.745234095
9678,3927,NHL 07,PS2,2006.0,Sports,Electronic Arts,4.132499432,1.087976995,2.630363641,2.340739963,10.2822282
9679,6317,NHL 07,X360,2006.0,Sports,Electronic Arts,3.613705639,0.394829814,3.229900515,1.087976995,8.509981567
9680,8318,NHL 07,PSP,2006.0,Sports,Electronic Arts,2.959779171,1.087976995,3.24921332,1.087976995,8.403058473
9681,14792,NHL 07,XB,2006.0,Sports,Electronic Arts,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
9682,6612,NHL 08,PS3,2007.0,Action,Electronic Arts,3.167418536,2.186589283,1.996100784,1.493442103,8.794245603
9683,6660,NHL 08,X360,2007.0,Action,Electronic Arts,3.485872267,0.394829814,2.517380285,1.087976995,7.504608842
9684,3951,NHL 09,X360,2008.0,Sports,Electronic Arts,4.201492304,0.394829814,1.986028781,1.781124175,8.512189549
9685,5420,NHL 09,PS3,2008.0,Sports,Electronic Arts,3.762125644,1.087976995,3.689440193,1.493442103,10.27025753
9686,8861,NHL 09,PS2,2008.0,Sports,Electronic Arts,2.340739963,2.186589283,1.095700647,1.087976995,6.719818392
9687,15446,NHL 09,PC,2008.0,Sports,Electronic Arts,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
9688,3065,NHL 10,X360,2009.0,Sports,Electronic Arts,4.326655447,2.697414907,3.686704199,2.186589283,12.61618481
9689,3496,NHL 10,PS3,2009.0,Sports,Electronic Arts,4.032415974,2.879736464,3.986715223,2.340739963,12.98366977
9690,2809,NHL 11,X360,2010.0,Sports,Electronic Arts,4.505703678,2.340739963,3.910468439,2.004267726,12.76625239
9691,3375,NHL 11,PS3,2010.0,Sports,Electronic Arts,4.083709268,2.959779171,4.471501523,2.340739963,13.41055354
9692,2905,NHL 12,X360,2011.0,Sports,Electronic Arts,4.402162999,2.697414907,3.663538303,2.004267726,12.67543864
9693,3420,NHL 12,PS3,2011.0,Sports,Electronic Arts,3.978348752,3.167418536,3.299430558,2.340739963,12.46104403
9694,3048,NHL 13,X360,2012.0,Sports,Electronic Arts,4.326655447,2.792725087,3.723865919,2.004267726,12.65473196
9695,3097,NHL 13,PS3,2012.0,Sports,Electronic Arts,3.891337375,3.485872267,2.471438652,2.697414907,12.54859018
9696,3555,NHL 14,PS3,2013.0,Sports,Electronic Arts,3.727034324,3.339268793,2.521219578,2.592054391,12.18922779
9697,3729,NHL 14,X360,2013.0,Sports,Electronic Arts,4.083709268,2.697414907,3.636682772,1.781124175,11.8090726
9698,3448,NHL 15,PS4,2014.0,Sports,Electronic Arts,3.796027196,3.285201572,1.903149159,2.697414907,11.96170786
9699,4212,NHL 15,X360,2014.0,Sports,Electronic Arts,3.950177876,2.340739963,4.15377709,1.781124175,12.15872053
9700,4818,NHL 15,XOne,2014.0,Sports,Electronic Arts,3.828817018,2.186589283,3.83520207,1.493442103,10.97626751
9701,5015,NHL 15,PS3,2014.0,Sports,Electronic Arts,3.439352252,2.792725087,3.882666444,2.186589283,12.26484732
9702,3288,NHL 16,PS4,2015.0,Sports,Electronic Arts,3.950177876,3.102880015,1.496336954,2.792725087,11.21976415
9703,4202,NHL 16,XOne,2015.0,Sports,Electronic Arts,4.005747727,2.004267726,3.652168962,2.004267726,11.36021322
9704,13995,NHL 16,PS3,2015.0,Sports,Electronic Arts,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
9705,15799,NHL 16,X360,2015.0,Sports,Electronic Arts,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
9706,7577,NHL 17,PS4,2016.0,Sports,Electronic Arts,2.959779171,1.781124175,2.664276007,1.781124175,9.064286425
9707,8753,NHL 17,XOne,2016.0,Sports,Electronic Arts,2.959779171,0.394829814,2.556914342,1.087976995,7.429811492
9708,2396,NHL 2000,PS,1998.0,Sports,Electronic Arts,4.266030825,3.891337375,3.560506911,2.186589283,14.15771565
9709,2163,NHL 2001,PS2,2000.0,Sports,Electronic Arts,4.244977416,4.005747727,0.8401542853,2.879736464,12.32021722
9710,3231,NHL 2001,PS,2000.0,Sports,Electronic Arts,3.950177876,3.572883644,3.492094281,1.781124175,12.91183024
9711,1682,NHL 2002,PS2,2001.0,Sports,Electronic Arts,4.472367258,4.223471211,0.4294871731,3.102880015,12.20715586
9712,6341,NHL 2002,XB,2001.0,Sports,Electronic Arts,3.390562088,2.186589283,2.681996172,0.394829814,8.712911932
9713,9707,NHL 2002,GBA,2002.0,Sports,Electronic Arts,2.592054391,1.493442103,2.480356287,0.4058159369,6.969890491
9714,2220,NHL 2003,PS2,2002.0,Sports,Electronic Arts,4.223471211,3.978348752,1.284902771,2.879736464,12.26504891
9715,7464,NHL 2003,XB,2002.0,Sports,Electronic Arts,3.102880015,1.781124175,2.165113677,0.394829814,7.464844868
9716,9409,NHL 2003,GC,2002.0,Sports,Electronic Arts,2.697414907,1.493442103,2.311836886,0.5555670063,6.891228046
9717,2139,NHL 2004,PS2,2003.0,Sports,Electronic Arts,4.244977416,4.005747727,0.8401542853,2.879736464,12.32021722
9718,8199,NHL 2004,XB,2003.0,Sports,Electronic Arts,2.959779171,1.781124175,1.550197622,0.394829814,6.637898576
9719,10566,NHL 2004,GC,2003.0,Sports,Electronic Arts,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
9720,4344,NHL 2005,PS2,2004.0,Sports,Electronic Arts,3.485872267,3.228043158,3.535735923,2.186589283,12.46262866
9721,8690,NHL 2005,XB,2004.0,Sports,Electronic Arts,2.879736464,1.493442103,2.583396118,0.394829814,7.260948784
9722,12092,NHL 2005,GC,2004.0,Sports,Electronic Arts,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
9723,5200,NHL 2K10,Wii,2009.0,Sports,Take-Two Interactive,3.891337375,0.394829814,0.8859219924,1.493442103,6.966750899
9724,5259,NHL 2K10,PS2,2009.0,Sports,Take-Two Interactive,3.228043158,3.033887144,3.852507882,2.004267726,12.14666913
9725,8745,NHL 2K10,PS3,2009.0,Sports,Take-Two Interactive,2.959779171,0.394829814,2.77690323,0.394829814,6.616731744
9726,8936,NHL 2K10,X360,2009.0,Sports,Take-Two Interactive,2.792725087,1.087976995,2.765712862,0.394829814,7.030947676
9727,6125,NHL 2K11,Wii,2010.0,Sports,Take-Two Interactive,3.572883644,1.087976995,3.139921196,1.087976995,8.882085677
9728,7470,NHL 2K3,PS2,2002.0,Sports,Sega,2.697414907,2.474271356,2.520105489,1.493442103,9.257056979
9729,9988,NHL 2K3,XB,2002.0,Sports,Sega,2.592054391,1.087976995,3.820301179,1.450115808,9.376658024
9730,15647,NHL 2K3,GC,2002.0,Sports,Sega,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
9731,4579,NHL 2K6,PS2,2005.0,Sports,Take-Two Interactive,3.439352252,3.167418536,3.788465291,2.004267726,12.62752583
9732,7364,NHL 2K6,XB,2005.0,Sports,Take-Two Interactive,3.167418536,2.004267726,2.104382683,0.394829814,7.714521417
9733,10654,NHL 2K6,X360,2005.0,Sports,Take-Two Interactive,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
9734,9672,NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,2.792725087,1.40555312,2.654453539,0.394829814,7.323308749
9735,11328,NHL 2K7,X360,2006.0,Sports,Take-Two Interactive,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
9736,16362,NHL 2K7,XB,2006.0,Sports,Take-Two Interactive,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
9737,9344,NHL 2K8,X360,2007.0,Sports,Take-Two Interactive,2.792725087,0.394829814,2.854553714,0.394829814,6.529231308
9738,10951,NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
